,Disease,Symptoms
2405,239,"I am experiencing knee pain, knee swelling, fluid retention, fetal problems, knee stiffness or tightness during pregnancy"
2406,239,"I have knee pain, knee swelling, fluid retention, problems during pregnancy, knee stiffness or tightness"
2407,239,"I am experiencing knee pain, knee swelling, fluid retention, problems during pregnancy, knee stiffness or tightness"
2408,239,"When I experience knee pain, knee swelling, fluid retention, problems during pregnancy, knee stiffness or tightness"
2409,239,"I have knee pain, knee swelling, fluid retention, issues during pregnancy, knee stiffness or tightness."
2410,239,"I’m experiencing knee pain, knee swelling, fluid retention, problems during pregnancy, knee stiffness or tightness"
2411,239,"I have knee pain, knee swelling, fluid retention, problems during pregnancy, knee stiffness or tightness"
2412,240,"I have back pain, leg pain, back pain, low back pain, hip pain, lower body pain, loss of sensation, problems with movement, paresthesia, leg weakness, back cramps or spasms, legs cramps or spasms, unusual color or odor to the urine"
2413,240,"I am experiencing back pain, leg pain, low back pain, hip pain, lower body pain, loss of sensation, problems with movement, paresthesia, leg weakness, back cramps or spasms, leg cramps or spasms, unusual color or odor to urine"
2414,240,"I experience back pain, leg pain, back pain, low back pain, hip pain, lower body pain, senile sensation, problems with movement, paresthesia, leg weakness, back cramps or spasms, leg cramps or spasms, unusual color or odor in urine"
2415,240,"I am experiencing back pain, leg pain, low back pain, hip pain, lower body pain, loss of sensation, problems with movement, paresthesia, leg weakness, back cramps or spasms, leg cramps or spasms, unusual color or odor in urine"
2416,240,"I am experiencing back pain, leg pain, low back pain, hip pain, lower body pain, loss of sensation, problems with movement, paresthesia, leg weakness, back cramps or spasms, leg cramps or spasms, unusual color or odor to urine"
2417,240,"I have back pain, leg pain, low back pain, hip pain, lower body pain, sensation loss, problems with movement, paresthesia, leg weakness, back cramps or spasms, leg cramps or spasms, unusual color or odor to the urine"
2418,240,"I have back pain, leg pain, low back pain, hip pain, lower body pain, loss of sensation, problems with movement, paresthesia, leg weakness, back cramps or spasms, leg cramps or spasms, unusual color or odor in urine"
2419,240,"I am experiencing back pain, leg pain, low back pain, hip pain, lower body pain, loss of sensation, problems with movement, paresthesia, leg weakness, back cramps or spasms, leg cramps or spasms, unusual color or odor to urine"
2420,240,"I have back pain, leg pain, low back pain, hip pain, lower body pain, loss of sensation, problems with movement, paresthesia, leg weakness, back cramps or spasms, leg cramps or spasms, unusual color or odor to urine"
2421,241,"I have weakness, dizziness, loss of sensation, feeling sick, hand or finger weakness, allergic reaction, arm cramps or spasms, focal weakness, retention of urine, delusions or hallucinations, irregular appearing nails, leg weakness"
2422,241,"I experience weakness, dizziness, loss of sensation, sensation ill or ill, hand or finger weakness, allergic reaction, arm cramps or spasms, focal weakness, retention of urine, delusions or hallucinations, irregular appearing nails, leg weakness."
2423,241,"I am experiencing weakness, dizziness, loss of feeling, sensational weakness, hand or finger weakness, allergic reaction, arm cramps or spasms, focal weakness, retention of urine, delusions or hallucinations, irregular appearance of nails, leg weakness"
2424,241,"I am experiencing weakness, dizziness, loss of feeling, feeling ill, hand or finger weakness, allergic reaction, arm cramps or spasms, focal weakness, retention of urine, delusions or hallucinations, irregular appearance nails, leg weakness"
2425,241,"I am experiencing weakness, dizziness, loss of sensation, feeling ill, hand or finger weakness, allergic reaction, arm cramps or spasms, focal weakness, retention of urine, delusions or hallucinations, irregular appearing nails, leg weakness"
2426,241,"I am experiencing weakness, dizziness, loss of sensation, feeling ill, hand or finger weakness, allergic reaction, arm cramps or spasms, focal weakness, retention of urine, delusions or hallucinations, irregular-looking nails, leg weakness"
2427,241,"I have weakness, dizziness, loss of sensation, feeling ill, hand or finger weakness, allergic reaction, arm cramps or spasms, focal weakness, retention of urine, delusions or hallucinations, irregular appearing nails, leg weakness"
2428,241,"I am experiencing weakness, dizziness, loss of sensation, feeling sick, hand or finger weakness, allergic reaction, arm cramps or spasms, focal weakness, retention of urine, delusions or hallucinations, irregular appearing nails, leg weakness"
2429,241,"I have weakness, dizziness, pain, feeling ill, hand or finger weakness, allergic reaction, arm cramps or spasms, focal weakness, urine retention, delusions or hallucinations, irregular looking nails, leg weakness"
2430,242,"I have an involuntary urination, frequent urination, painful urination, of the bladder, blood in urine, retention of urine, suprapubic pain, hot flashes, pelvic pain, excessive urine at night, weight gain, intermenstrual bleeding"
2431,242,"I am experiencing painful urination, irregular urination, urination of the bladder, blood in urine, retention of urine, suprapubic pain, hot flashes, pelvic pain, excessive urination at night, weight gain, intermenstrual bleeding."
2432,242,"I am experiencing involuntary urination, frequent urination, painful urination of bladder, blood in urine, retention of urine, suprapubic pain, hot flashes, pelvic pain, excessive urination at night, weight gain, intermenstrual bleeding"
2433,242,"I am experiencing involuntary urination, frequent urination, painful urination, bladder, blood in urine, retention of urine, suprapubic pain, hot flashes, pelvic pain, excessive urination at night, weight gain, intermenstrual bleeding"
2434,242,"I am experiencing involuntary urination, frequent urination, painful urination,  of bladder, blood in urine, retention of urine, suprapubic pain, hot flashes, pelvic pain, excessive urination at night, weight gain, intermenstrual bleeding"
2435,242,"I am experiencing involuntary urination, frequent urination, painful urination, bladder, blood in urine, retention of urine, suprapubic pain, hot flashes, pelvic pain, excessive urination at night, weight gain, intermenstrual bleeding"
2436,242,"I have involuntary urination, frequent urination, painful urination, bladder, blood in urine, retention of urine, suprapubic pain, hot flashes, pelvic pain, excessive urination at night, weight gain, intermenstrual bleeding."
2437,242,"I am experiencing involuntary urination, frequent urination, painful urination, urticariae, blood in urine, retention of urine, suprapubic pain, hot flashes, pelvic pain, excessive urination at night, weight gain, intermenstrual bleeding"
2438,242,"Involuntary urination, frequent urination, painful urination, of bladder, blood in urine, retention of urine, suprapubic pain, hot flashes, pelvic pain, excessive urination at night, weight gain, intermenstrual bleeding."
2439,243,"I have side pain, sharp abdominal pain, blood in urine, vomiting, back pain, low back pain, involuntary urine, leaking in throat, impotence, prostate, decreased appetite"
2440,243,"I am experiencing side pains, sharp abdominal pain, blood in urine, vomiting, back pain, low back pain, involuntary urination, of kidneys, drainage in throat, impotence of prostate, decreased appetite"
2441,243,"Side pain, sharp abdominal pain, blood in urine, vomiting, back pain, low back pain, involuntary urination, kidney drainage in throat, impotence of the prostate, decreased appetite"
2442,243,"I am experiencing side pain, sharp abdominal pain, blood in urine, vomiting, back pain, low back pain, involuntary urination of the kidneys, drainage in the throat, impotence, prostate, decreased appetite"
2443,243,"I am experiencing side pain, sharp abdominal pain, blood in urine, vomiting, back pain, low back pain, involuntary urination,  of the kidneys, drainage in throat, impotence,  of prostate, decreased appetite"
2444,243,"My side pain, sharp abdominal pain, blood in urine, vomiting, back pain, low back pain, involuntary urine, of the kidneys, drainage in throat, impotence of the prostate, decreased appetite"
2445,243,"I have side pain, sharp abdominal pain, blood in urine, vomiting, back pain, low back pain, involuntary urination, of the kidneys, drainage in the throat, impotence of the prostate, decreased appetite"
2446,243,"I feel side pain, sharp abdominal pain, blood in urine, vomiting, back pain, low back pain, involuntary urination, of the kidneys, drainage in throat, impotence, of the prostate, reduced appetite."
2447,243,"I have side pain, sharp abdominal pain, blood in the urine, vomiting, back pain, low back pain, involuntary urination of the kidneys, drainage in the throat, impotence of the prostate, decreased appetite"
2448,244,"I have swelling of the scrotum, pain in testicles, groin pain, mass in the scrotum, lower abdominal pain, urine retention, groin mass, excessive urination at night, blood in urine, of scrotum and testes, skin growth, impotence."
2449,244,"I am experiencing swelling of the scrotum, pain in testicles, pain in the groin, mass in scrotum, lower abdominal pain, retention of urine, groin mass, excessive urination at night, blood in urine, scrotum and testes, skin growth, impotence"
2450,244,"I am experiencing swelling of the scrotum, pain in testicles, groin pain, mass in scrotum, lower abdominal pain, retention of urine, groin mass, excessive urination at night, blood in urine, scrotum and testes, skin growth, impotence"
2451,244,"I am experiencing swelling of the scrotum, pain in testicles, groin pain, mass in the scrotum, lower abdominal pain, retention of urine, groin mass, excessive urination at night, blood in urine, scrotum and testes, skin growth, impotence"
2452,244,"I am experiencing swelling of scrotum, pain in testicles, groin pain, mass in scrotum, lower abdominal pain, retention of urine, groin mass, excessive urination at night, blood in urine,  of the scrotum and testes, skin growth, impotence"
